delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,shipment_uid,expected_transit_hours,actual_transit_hours,effective_speed_kmh,sla_variance_hours,is_anomaly_iso,delivery_cost_capped,actual_transit_hours_capped,cost_per_km,cost_per_kg,is_ev,is_adverse_weather,carrier_baseline_reliability,log_delivery_cost,log_distance_km,target_delayed_binary,target_failed_binary,distance_km_standardized,distance_km_minmax,distance_km_robust,package_weight_kg_standardized,package_weight_kg_minmax,package_weight_kg_robust,delivery_cost_standardized,delivery_cost_minmax,delivery_cost_robust,actual_transit_hours_standardized,actual_transit_hours_minmax,actual_transit_hours_robust,cost_per_km_standardized,cost_per_km_minmax,cost_per_km_robust
24527.0,dhl,furniture,van,two day,north,rainy,201.5,19.92,00:00.0,00:00.0,no,delivered,4,1067.26,DEL-IND-24527,48.0,6.76,29.81,-41.24,False,1067.26,6.76,5.3,53.58,0,1,0.85,6.9738,5.3107,0,0,0.5915,0.6743,0.3389,-0.3637,0.3941,-0.2092,0.4643,0.6321,0.2673,-0.3762,0.1781,-0.0787,-0.348,0.0044,-0.4103
24528.0,blue dart,fragile items,scooter,standard,south,foggy,120.0,39.79,00:00.0,00:00.0,no,delivered,3,719.37,DEL-IND-24528,72.0,5.41,22.18,-66.59,False,719.37,5.41,5.99,18.08,0,1,0.86,6.5798,4.7958,0,0,-0.3517,0.3966,-0.2081,1.0192,0.8008,0.5863,-0.3341,0.4058,-0.1983,-0.5731,0.142,-0.235,-0.2101,0.0145,0.2331
24529.0,dhl,fragile items,ev van,same day,west,foggy,233.7,42.44,00:00.0,00:00.0,no,delivered,3,1395.82,DEL-IND-24529,8.0,7.49,31.2,-0.51,False,1395.82,7.49,5.97,32.89,1,1,0.85,7.242,5.4583,0,0,0.9641,0.784,0.555,1.2036,0.8551,0.6924,1.2184,0.8459,0.7071,-0.2697,0.1975,0.0058,-0.2141,0.0142,0.2145
24530.0,xpressbees,groceries,van,express,west,cold,284.1,10.53,00:00.0,00:00.0,yes,delayed,2,1502.09,DEL-IND-24530,18.0,27.45,10.35,9.45,False,1502.09,27.45,5.29,142.65,0,0,0.76,7.3153,5.6528,1,0,1.5474,0.9557,0.8933,-1.0172,0.2018,-0.5851,1.4623,0.915,0.8493,2.6417,0.7304,2.316,-0.35,0.0042,-0.4196
24531.0,amazon logistics,furniture,van,same day,central,foggy,61.0,37.66,00:00.0,00:00.0,no,delivered,4,517.98,DEL-IND-24531,8.0,2.56,23.83,-5.44,False,517.98,2.56,8.49,13.75,0,1,0.84,6.2519,4.1271,0,0,-1.0345,0.1956,-0.604,0.8709,0.7572,0.501,-0.7963,0.2748,-0.4679,-0.9888,0.0659,-0.5648,0.2895,0.051,2.5641
24532.0,delhivery,clothing,truck,express,south,stormy,246.9,10.15,00:00.0,00:00.0,yes,delayed,3,1314.95,DEL-IND-24532,18.0,17.32,14.26,-0.68,False,1314.95,17.32,5.33,129.55,0,1,0.88,7.1823,5.513,1,0,1.1169,0.829,0.6436,-1.0437,0.1941,-0.6003,1.0328,0.7933,0.5989,1.1641,0.46,1.1435,-0.342,0.0048,-0.3823
24533.0,blue dart,clothing,ev bike,standard,central,hot,13.8,37.65,00:00.0,00:00.0,no,delivered,4,181.95,DEL-IND-24533,72.0,1.23,11.22,-70.77,False,181.95,1.23,13.18,4.83,1,0,0.86,5.2092,2.6946,0,0,-1.5808,0.0348,-0.9208,0.8703,0.757,0.5006,-1.5676,0.0561,-0.9176,-1.1828,0.0304,-0.7188,1.2268,0.1194,6.9371
24534.0,fedex,groceries,bike,standard,west,stormy,73.5,17.11,00:00.0,00:00.0,no,delivered,4,418.83,DEL-IND-24534,72.0,4.86,15.12,-67.14,False,418.83,4.86,5.7,24.48,0,1,0.87,6.0398,4.3108,0,0,-0.8899,0.2382,-0.5201,-0.5593,0.3365,-0.3217,-1.0239,0.2102,-0.6006,-0.6533,0.1273,-0.2986,-0.2681,0.0102,-0.0373
24535.0,xpressbees,documents,bike,express,south,hot,268.8,23.88,00:00.0,00:00.0,yes,delayed,2,1465.64,DEL-IND-24535,18.0,25.45,10.56,7.45,False,1465.64,25.45,5.45,61.38,0,0,0.76,7.2907,5.5977,1,0,1.3704,0.9036,0.7906,-0.0881,0.4751,-0.0506,1.3787,0.8913,0.8006,2.35,0.677,2.0845,-0.318,0.0066,-0.2704
24536.0,blue dart,automobile parts,scooter,two day,south,stormy,19.7,8.0,00:00.0,00:00.0,no,delivered,4,122.5,DEL-IND-24536,48.0,1.44,13.68,-46.56,False,122.5,1.44,6.22,15.31,0,1,0.86,4.8162,3.0301,0,0,-1.5125,0.0549,-0.8812,-1.1933,0.1501,-0.6863,-1.704,0.0175,-0.9972,-1.1522,0.036,-0.6944,-0.1641,0.0178,0.4476
24537.0,ekart,electronics,ev bike,express,east,hot,30.2,33.44,00:00.0,00:00.0,no,delivered,4,301.32,DEL-IND-24537,18.0,1.74,17.36,-16.26,False,301.32,1.74,9.98,9.01,1,0,0.82,5.7115,3.4404,0,0,-1.391,0.0906,-0.8107,0.5772,0.6708,0.3321,-1.2936,0.1338,-0.7579,-1.1084,0.044,-0.6597,0.5873,0.0727,3.9534
24538.0,delhivery,furniture,ev van,two day,west,foggy,68.3,46.82,00:00.0,00:00.0,no,delivered,5,481.96,DEL-IND-24538,48.0,3.33,20.51,-44.67,False,481.96,3.33,7.06,10.29,1,1,0.88,6.1799,4.2384,0,0,-0.95,0.2204,-0.555,1.5085,0.9447,0.8677,-0.879,0.2513,-0.5161,-0.8765,0.0865,-0.4757,0.0037,0.0301,1.2308
24539.0,delhivery,pharmacy,ev van,two day,east,rainy,165.5,27.85,00:00.0,00:00.0,no,delivered,5,911.05,DEL-IND-24539,48.0,5.81,28.49,-42.19,False,911.05,5.81,5.5,32.71,1,1,0.88,6.8157,5.115,0,0,0.1749,0.5516,0.0973,0.1882,0.5564,0.1083,0.1058,0.5305,0.0582,-0.5148,0.1527,-0.1887,-0.308,0.0073,-0.2238
24540.0,blue dart,electronics,scooter,standard,north,rainy,167.7,31.85,00:00.0,00:00.0,no,delivered,5,934.05,DEL-IND-24540,72.0,9.82,17.08,-62.18,False,934.05,9.82,5.57,29.33,0,1,0.86,6.8406,5.1281,0,0,0.2003,0.5591,0.1121,0.4666,0.6383,0.2684,0.1586,0.5454,0.089,0.0702,0.2597,0.2755,-0.294,0.0083,-0.1585
24541.0,xpressbees,groceries,ev bike,two day,west,clear,137.3,32.26,00:00.0,00:00.0,no,delivered,3,783.28,DEL-IND-24541,48.0,5.12,26.82,-42.88,False,783.28,5.12,5.7,24.28,1,0,0.76,6.6648,4.9294,0,0,-0.1515,0.4555,-0.0919,0.4951,0.6467,0.2848,-0.1874,0.4474,-0.1128,-0.6154,0.1343,-0.2685,-0.2681,0.0102,-0.0373
24542.0,amazon logistics,automobile parts,scooter,same day,east,clear,283.1,23.08,00:00.0,00:00.0,no,delivered,3,1584.74,DEL-IND-24542,8.0,12.15,23.3,4.15,False,1584.74,12.15,5.6,68.66,0,0,0.84,7.3688,5.6493,0,0,1.5358,0.9523,0.8866,-0.1438,0.4588,-0.0827,1.652,0.9688,0.96,0.41,0.3219,0.5451,-0.288,0.0088,-0.1305
24543.0,fedex,electronics,scooter,same day,north,clear,22.0,36.01,00:00.0,00:00.0,no,delivered,4,318.03,DEL-IND-24543,8.0,0.91,24.18,-7.09,False,318.03,0.91,14.46,8.83,0,0,0.87,5.7653,3.1355,0,0,-1.4859,0.0627,-0.8658,0.7561,0.7234,0.4349,-1.2552,0.1447,-0.7355,-1.2295,0.0219,-0.7558,1.4826,0.1381,8.1305
24544.0,blue dart,clothing,truck,express,north,rainy,274.8,40.17,00:00.0,00:00.0,yes,failed,1,1544.51,DEL-IND-24544,18.0,15.73,17.47,-2.27,False,1544.51,15.73,5.62,38.45,0,1,0.86,7.3431,5.6197,1,1,1.4398,0.924,0.8309,1.0456,0.8086,0.6015,1.5597,0.9426,0.9061,0.9322,0.4175,0.9595,-0.284,0.0091,-0.1119
24545.0,ecom express,clothing,bike,two day,east,foggy,7.8,15.93,00:00.0,00:00.0,no,delivered,4,95.6674,DEL-IND-24545,48.0,0.72,10.83,-47.28,False,95.669974,0.72,12.27,6.01,0,1,0.79,4.5713,2.1748,0,0,-1.6502,0.0143,-0.9611,-0.6414,0.3124,-0.3689,-1.7656,0.0,-1.0331,-1.2572,0.0168,-0.7778,1.0449,0.1061,6.0886
24546.0,ekart,electronics,bike,standard,east,cold,18.9,46.99,00:00.0,00:00.0,no,delivered,5,235.47,DEL-IND-24546,72.0,2.54,7.44,-69.46,False,235.47,2.54,12.46,5.01,0,0,0.82,5.4658,2.9907,0,0,-1.5217,0.0521,-0.8866,1.5203,0.9482,0.8745,-1.4447,0.091,-0.846,-0.9917,0.0654,-0.5671,1.0829,0.1089,6.2657
24547.0,blue dart,fragile items,ev van,standard,north,foggy,26.0,26.96,00:00.0,00:00.0,no,delivered,5,210.88,DEL-IND-24547,72.0,1.43,18.18,-70.57,False,210.88,1.43,8.11,7.82,1,1,0.86,5.356,3.2958,0,0,-1.4396,0.0763,-0.8389,0.1263,0.5382,0.0727,-1.5012,0.075,-0.8789,-1.1536,0.0358,-0.6956,0.2136,0.0454,2.2098
24548.0,blue dart,electronics,ev bike,standard,west,hot,245.7,35.14,00:00.0,00:00.0,no,delivered,4,1333.92,DEL-IND-24548,72.0,9.91,24.79,-62.09,False,1333.92,9.91,5.43,37.96,1,0,0.86,7.1966,5.5082,0,0,1.103,0.8249,0.6356,0.6956,0.7056,0.4001,1.0764,0.8056,0.6243,0.0833,0.2621,0.2859,-0.322,0.0063,-0.289
24549.0,dhl,documents,ev bike,two day,west,stormy,162.9,40.25,00:00.0,00:00.0,no,delivered,5,935.25,DEL-IND-24549,48.0,11.68,13.95,-36.32,False,935.25,11.68,5.74,23.24,1,1,0.85,6.8419,5.0993,0,0,0.1448,0.5428,0.0799,1.0512,0.8102,0.6047,0.1614,0.5462,0.0906,0.3415,0.3094,0.4907,-0.2601,0.0108,0.0
24550.0,xpressbees,fragile items,scooter,same day,east,rainy,168.8,1.62,00:00.0,00:00.0,no,delivered,4,948.86,DEL-IND-24550,8.0,8.16,20.69,0.16,False,948.86,8.16,5.62,585.72,0,1,0.76,6.8563,5.1346,0,0,0.2131,0.5629,0.1195,-1.6373,0.0194,-0.9418,0.1926,0.5551,0.1089,-0.172,0.2154,0.0833,-0.284,0.0091,-0.1119
24551.0,dhl,automobile parts,bike,same day,north,foggy,143.9,46.2,00:00.0,00:00.0,yes,delayed,3,958.1,DEL-IND-24551,8.0,10.97,13.12,2.97,False,958.1,10.97,6.66,20.74,0,1,0.85,6.866,4.976,1,0,-0.0751,0.478,-0.0477,1.4653,0.932,0.8429,0.2138,0.5611,0.1212,0.2379,0.2904,0.4086,-0.0762,0.0242,0.8578
24552.0,fedex,clothing,bike,standard,north,rainy,160.1,41.1,00:00.0,00:00.0,no,delivered,4,923.8,DEL-IND-24552,72.0,8.52,18.79,-63.48,False,923.8,8.52,5.77,22.48,0,1,0.87,6.8296,5.082,0,0,0.1124,0.5332,0.0611,1.1104,0.8276,0.6387,0.1351,0.5388,0.0753,-0.1195,0.225,0.125,-0.2541,0.0112,0.028
24553.0,dhl,groceries,van,standard,north,stormy,31.2,4.68,00:00.0,00:00.0,no,delivered,3,170.04,DEL-IND-24553,72.0,2.4,13.0,-69.6,False,170.04,2.4,5.45,36.33,0,1,0.85,5.1419,3.472,0,0,-1.3794,0.094,-0.804,-1.4244,0.0821,-0.8193,-1.5949,0.0484,-0.9336,-1.0122,0.0617,-0.5833,-0.318,0.0066,-0.2704
24554.0,ecom express,clothing,ev bike,two day,central,stormy,267.2,3.55,00:00.0,00:00.0,no,delivered,5,1346.65,DEL-IND-24554,48.0,14.22,18.79,-33.78,False,1346.65,14.22,5.04,379.34,1,1,0.79,7.2061,5.5917,0,0,1.3518,0.8981,0.7799,-1.503,0.059,-0.8645,1.1056,0.8139,0.6413,0.712,0.3772,0.7847,-0.4,0.0006,-0.6527
24555.0,xpressbees,clothing,truck,two day,south,clear,174.8,4.47,00:00.0,00:00.0,no,delivered,4,887.41,DEL-IND-24555,48.0,4.7,37.19,-43.3,False,887.41,4.7,5.08,198.53,0,0,0.76,6.7894,5.1693,0,0,0.2825,0.5833,0.1597,-1.439,0.0778,-0.8277,0.0516,0.5151,0.0266,-0.6767,0.1231,-0.3171,-0.392,0.0012,-0.6154
24556.0,shadowfax,automobile parts,ev van,two day,north,stormy,128.6,44.73,00:00.0,00:00.0,no,delivered,4,777.19,DEL-IND-24556,48.0,5.03,25.57,-42.97,False,777.19,5.03,6.04,17.38,1,1,0.8,6.657,4.8645,0,0,-0.2522,0.4259,-0.1503,1.363,0.9019,0.784,-0.2014,0.4434,-0.1209,-0.6285,0.1319,-0.2789,-0.2001,0.0152,0.2797
24557.0,dhl,groceries,ev van,two day,south,stormy,144.6,31.04,00:00.0,00:00.0,no,delivered,5,816.12,DEL-IND-24557,48.0,5.86,24.68,-42.14,False,816.12,5.86,5.64,26.29,1,1,0.85,6.7058,4.9809,0,0,-0.067,0.4804,-0.043,0.4102,0.6217,0.236,-0.1121,0.4687,-0.0688,-0.5075,0.154,-0.1829,-0.28,0.0093,-0.0932
24558.0,fedex,pharmacy,ev bike,same day,west,clear,294.4,2.96,00:00.0,00:00.0,yes,delayed,2,1580.88,DEL-IND-24558,8.0,23.62,12.46,15.62,True,1580.88,23.62,5.37,534.08,1,0,0.87,7.3664,5.6883,1,0,1.6666,0.9908,0.9624,-1.5441,0.0469,-0.8881,1.6432,0.9663,0.9548,2.0831,0.6281,1.8727,-0.334,0.0054,-0.345
24559.0,amazon logistics,clothing,bike,two day,south,hot,212.8,46.63,00:00.0,00:00.0,no,delivered,3,1203.89,DEL-IND-24559,48.0,9.14,23.28,-38.86,False,1203.89,9.14,5.66,25.82,0,0,0.84,7.0941,5.365,0,0,0.7223,0.7128,0.4148,1.4952,0.9408,0.8601,0.7779,0.721,0.4502,-0.029,0.2416,0.1968,-0.276,0.0096,-0.0746
24560.0,shadowfax,documents,scooter,two day,west,clear,223.8,33.75,00:00.0,00:00.0,no,delivered,5,1220.25,DEL-IND-24560,48.0,8.78,25.49,-39.22,False,1220.25,8.78,5.45,36.16,0,0,0.8,7.1076,5.4152,0,0,0.8496,0.7503,0.4886,0.5988,0.6772,0.3445,0.8155,0.7316,0.4721,-0.0815,0.232,0.1551,-0.318,0.0066,-0.2704
24561.0,amazon logistics,groceries,van,express,north,foggy,261.9,16.27,00:00.0,00:00.0,yes,delayed,2,1408.31,DEL-IND-24561,18.0,18.26,14.34,0.26,False,1408.31,18.26,5.38,86.56,0,1,0.84,7.2509,5.5718,1,0,1.2905,0.8801,0.7443,-0.6177,0.3193,-0.3553,1.2471,0.854,0.7238,1.3012,0.4851,1.2523,-0.332,0.0055,-0.3357
24562.0,delhivery,pharmacy,truck,standard,central,stormy,280.9,34.73,00:00.0,00:00.0,no,delivered,5,1508.69,DEL-IND-24562,72.0,12.16,23.1,-59.84,False,1508.69,12.16,5.37,43.44,0,1,0.88,7.3197,5.6416,0,0,1.5104,0.9448,0.8718,0.667,0.6972,0.3837,1.4775,0.9193,0.8582,0.4115,0.3222,0.5463,-0.334,0.0054,-0.345
24563.0,amazon logistics,automobile parts,ev bike,standard,east,stormy,53.2,47.32,00:00.0,00:00.0,no,delivered,5,407.96,DEL-IND-24563,72.0,3.19,16.68,-68.81,False,407.96,3.19,7.67,8.62,1,1,0.84,6.0136,3.9927,0,0,-1.1248,0.169,-0.6564,1.5433,0.955,0.8877,-1.0488,0.2032,-0.6151,-0.8969,0.0828,-0.4919,0.1256,0.039,1.7995
24564.0,ecom express,documents,ev van,same day,central,stormy,270.6,4.93,00:00.0,00:00.0,yes,delayed,3,1467.79,DEL-IND-24564,8.0,23.36,11.58,15.36,False,1467.79,23.36,5.42,297.73,1,1,0.79,7.2922,5.6043,1,0,1.3912,0.9097,0.8027,-1.407,0.0872,-0.8092,1.3836,0.8927,0.8034,2.0452,0.6212,1.8426,-0.324,0.0061,-0.2984
24565.0,xpressbees,pharmacy,ev van,standard,west,stormy,268.0,42.24,00:00.0,00:00.0,no,delivered,5,1466.72,DEL-IND-24565,72.0,12.76,21.0,-59.24,False,1466.72,12.76,5.47,34.72,1,1,0.76,7.2915,5.5947,0,0,1.3611,0.9009,0.7852,1.1897,0.851,0.6843,1.3812,0.892,0.802,0.499,0.3382,0.6157,-0.314,0.0069,-0.2517
24566.0,ecom express,furniture,van,standard,north,stormy,264.8,28.5,00:00.0,00:00.0,no,delivered,4,1409.5,DEL-IND-24566,72.0,10.04,26.37,-61.96,False,1409.5,10.04,5.32,49.46,0,1,0.79,7.2517,5.5827,0,0,1.3241,0.8899,0.7638,0.2334,0.5697,0.1343,1.2498,0.8548,0.7254,0.1022,0.2656,0.3009,-0.344,0.0047,-0.3916
24567.0,shadowfax,fragile items,ev van,two day,west,foggy,174.3,17.51,00:00.0,00:00.0,no,delivered,4,924.03,DEL-IND-24567,48.0,5.98,29.15,-42.02,False,924.03,5.98,5.3,52.77,1,1,0.8,6.8298,5.1665,0,0,0.2767,0.5816,0.1564,-0.5314,0.3447,-0.3056,0.1356,0.5389,0.0756,-0.49,0.1572,-0.169,-0.348,0.0044,-0.4103
24568.0,ekart,groceries,ev van,same day,central,rainy,40.7,31.59,00:00.0,00:00.0,no,delivered,4,398.27,DEL-IND-24568,8.0,6.06,6.72,-1.94,False,398.27,6.06,9.79,12.61,1,1,0.82,5.9896,3.7305,0,0,-1.2694,0.1264,-0.7403,0.4485,0.633,0.258,-1.0711,0.1969,-0.6281,-0.4783,0.1594,-0.1597,0.5493,0.0699,3.7762
24569.0,shadowfax,groceries,bike,express,east,hot,202.6,36.21,00:00.0,00:00.0,yes,delayed,2,1171.63,DEL-IND-24569,18.0,24.69,8.21,6.69,False,1171.63,24.69,5.78,32.36,0,0,0.8,7.067,5.3162,1,0,0.6042,0.678,0.3463,0.77,0.7275,0.443,0.7039,0.7,0.407,2.2392,0.6567,1.9965,-0.2521,0.0114,0.0373
24570.0,shadowfax,pharmacy,ev bike,express,north,foggy,225.2,44.38,00:00.0,00:00.0,yes,delayed,2,1309.14,DEL-IND-24570,18.0,14.43,15.61,-3.57,False,1309.14,14.43,5.81,29.5,1,1,0.8,7.1779,5.4214,1,0,0.8658,0.755,0.498,1.3386,0.8948,0.77,1.0195,0.7895,0.5911,0.7426,0.3828,0.809,-0.2461,0.0118,0.0653
24571.0,blue dart,groceries,van,express,east,hot,15.1,23.53,00:00.0,00:00.0,yes,delayed,2,196.09,DEL-IND-24571,18.0,8.56,1.76,-9.44,False,196.09,8.56,12.99,8.33,0,0,0.86,5.2837,2.7788,1,0,-1.5657,0.0392,-0.9121,-0.1125,0.468,-0.0647,-1.5351,0.0653,-0.8987,-0.1136,0.2261,0.1296,1.1888,0.1167,6.7599
24572.0,blue dart,cosmetics,ev van,standard,east,stormy,250.8,38.8,00:00.0,00:00.0,no,delivered,4,1370.4,DEL-IND-24572,72.0,10.1,24.83,-61.9,False,1370.4,10.1,5.46,35.32,1,1,0.86,7.2236,5.5286,0,0,1.162,0.8422,0.6698,0.9503,0.7806,0.5466,1.1601,0.8293,0.6731,0.111,0.2672,0.3079,-0.316,0.0067,-0.2611
24573.0,ekart,electronics,ev van,two day,west,stormy,221.6,33.91,00:00.0,00:00.0,no,delivered,4,1209.73,DEL-IND-24573,48.0,9.2,24.09,-38.8,False,1209.73,9.2,5.46,35.67,1,1,0.82,7.099,5.4054,0,0,0.8241,0.7428,0.4738,0.61,0.6805,0.3509,0.7913,0.7248,0.458,-0.0203,0.2432,0.2037,-0.316,0.0067,-0.2611
24574.0,fedex,groceries,scooter,same day,north,rainy,42.5,3.81,00:00.0,00:00.0,no,delivered,3,323.93,DEL-IND-24574,8.0,2.75,15.45,-5.25,False,323.93,2.75,7.62,85.02,0,1,0.87,5.7836,3.7728,0,0,-1.2486,0.1325,-0.7282,-1.4849,0.0643,-0.8541,-1.2417,0.1485,-0.7276,-0.9611,0.071,-0.5428,0.1156,0.0383,1.7529
24575.0,blue dart,clothing,truck,two day,west,stormy,94.9,34.53,00:00.0,00:00.0,no,delivered,4,578.09,DEL-IND-24575,48.0,4.43,21.42,-43.57,False,578.09,4.43,6.09,16.74,0,1,0.86,6.3615,4.5633,0,0,-0.6422,0.3111,-0.3765,0.6531,0.6931,0.3757,-0.6584,0.3139,-0.3874,-0.7161,0.1159,-0.3484,-0.1901,0.0159,0.3263
24576.0,xpressbees,clothing,ev van,express,south,clear,202.4,31.45,00:00.0,00:00.0,yes,delayed,3,1156.35,DEL-IND-24576,18.0,18.27,11.08,0.27,False,1156.35,18.27,5.71,36.77,1,0,0.76,7.0539,5.3152,1,0,0.6019,0.6773,0.345,0.4387,0.6301,0.2524,0.6688,0.6901,0.3866,1.3027,0.4853,1.2535,-0.2661,0.0104,-0.028
24577.0,delhivery,electronics,ev bike,standard,south,stormy,3.6,17.78,00:00.0,00:00.0,no,delivered,5,95.6674,DEL-IND-24577,72.0,0.67,5.37,-71.33,False,95.669974,0.67,26.57,5.38,1,1,0.88,4.5713,1.5261,0,0,-1.6988,0.0,-0.9893,-0.5126,0.3503,-0.2948,-1.7656,0.0,-1.0331,-1.2645,0.0155,-0.7836,3.9027,0.3149,19.4219
24578.0,ecom express,groceries,ev van,standard,west,foggy,203.8,1.23,00:00.0,00:00.0,no,delivered,4,1022.69,DEL-IND-24578,72.0,8.65,23.56,-63.35,False,1022.69,8.65,5.02,831.46,1,1,0.79,6.9312,5.322,0,0,0.6181,0.6821,0.3544,-1.6645,0.0115,-0.9574,0.362,0.6031,0.2077,-0.1005,0.2285,0.14,-0.4039,0.0003,-0.6713
24579.0,xpressbees,clothing,ev bike,two day,east,foggy,142.1,16.13,00:00.0,00:00.0,no,delivered,3,758.89,DEL-IND-24579,48.0,6.04,23.53,-41.96,False,758.89,6.04,5.34,47.05,1,1,0.76,6.6332,4.9635,0,0,-0.0959,0.4719,-0.0597,-0.6275,0.3165,-0.3609,-0.2434,0.4315,-0.1454,-0.4812,0.1588,-0.162,-0.34,0.005,-0.373
24580.0,dhl,cosmetics,ev bike,two day,central,hot,215.3,39.88,00:00.0,00:00.0,no,delivered,5,1196.14,DEL-IND-24580,48.0,7.59,28.37,-40.41,False,1196.14,7.59,5.56,29.99,1,0,0.85,7.0877,5.3767,0,0,0.7512,0.7213,0.4315,1.0255,0.8027,0.5899,0.7601,0.716,0.4398,-0.2551,0.2002,0.0174,-0.296,0.0082,-0.1678
24581.0,dhl,furniture,ev van,two day,south,hot,278.9,40.08,00:00.0,00:00.0,no,delivered,5,1514.74,DEL-IND-24581,48.0,8.16,34.18,-39.84,False,1514.74,8.16,5.43,37.79,1,0,0.85,7.3237,5.6344,0,0,1.4872,0.938,0.8584,1.0394,0.8068,0.5979,1.4914,0.9232,0.8663,-0.172,0.2154,0.0833,-0.322,0.0063,-0.289
24582.0,xpressbees,fragile items,ev van,standard,south,rainy,286.9,22.07,00:00.0,00:00.0,no,delivered,5,1500.71,DEL-IND-24582,72.0,9.76,29.4,-62.24,False,1500.71,9.76,5.23,68.0,1,1,0.76,7.3144,5.6626,0,0,1.5798,0.9652,0.9121,-0.2141,0.4381,-0.1231,1.4592,0.9141,0.8475,0.0614,0.2581,0.2685,-0.362,0.0034,-0.4755
24583.0,delhivery,fragile items,scooter,express,central,stormy,188.5,44.53,00:00.0,00:00.0,yes,delayed,3,1126.09,DEL-IND-24583,18.0,18.77,10.04,0.77,False,1126.09,18.77,5.97,25.29,0,1,0.88,7.0274,5.2444,1,0,0.441,0.63,0.2517,1.3491,0.8979,0.776,0.5994,0.6704,0.3461,1.3756,0.4987,1.3113,-0.2141,0.0142,0.2145
24584.0,xpressbees,fragile items,ev bike,standard,east,foggy,295.4,39.76,00:00.0,00:00.0,no,delivered,5,1596.28,DEL-IND-24584,72.0,15.03,19.65,-56.97,False,1596.28,15.03,5.4,40.15,1,1,0.76,7.3761,5.6917,0,0,1.6782,0.9942,0.9691,1.0171,0.8002,0.5851,1.6785,0.9763,0.9754,0.8301,0.3988,0.8785,-0.328,0.0058,-0.317
24585.0,fedex,groceries,van,same day,south,stormy,99.2,30.96,00:00.0,00:00.0,no,delivered,3,688.88,DEL-IND-24585,8.0,3.99,24.86,-4.01,False,688.88,3.99,6.94,22.25,0,1,0.87,6.5365,4.6072,0,0,-0.5924,0.3257,-0.3477,0.4046,0.6201,0.2328,-0.4041,0.3859,-0.2391,-0.7802,0.1041,-0.3993,-0.0202,0.0283,1.1189
24586.0,blue dart,automobile parts,truck,standard,central,rainy,281.4,41.69,00:00.0,00:00.0,no,delivered,4,1532.07,DEL-IND-24586,72.0,9.91,28.4,-62.09,False,1532.07,9.91,5.44,36.75,0,1,0.86,7.335,5.6433,0,0,1.5162,0.9465,0.8752,1.1514,0.8397,0.6623,1.5311,0.9345,0.8895,0.0833,0.2621,0.2859,-0.32,0.0064,-0.2797
24587.0,ecom express,groceries,truck,express,north,foggy,136.8,31.98,00:00.0,00:00.0,yes,delayed,2,829.94,DEL-IND-24587,18.0,8.92,15.34,-9.08,False,829.94,8.92,6.07,25.95,0,1,0.79,6.7226,4.9258,1,0,-0.1573,0.4538,-0.0953,0.4756,0.6409,0.2736,-0.0803,0.4777,-0.0503,-0.0611,0.2357,0.1713,-0.1941,0.0156,0.3077
24588.0,shadowfax,fragile items,truck,same day,east,hot,264.4,28.1,00:00.0,00:00.0,no,delivered,3,1506.3,DEL-IND-24588,8.0,6.22,42.51,-1.78,False,1506.3,6.22,5.7,53.6,0,0,0.8,7.3181,5.5812,0,0,1.3194,0.8886,0.7611,0.2056,0.5615,0.1183,1.472,0.9178,0.855,-0.455,0.1636,-0.1412,-0.2681,0.0102,-0.0373
24589.0,blue dart,clothing,scooter,express,south,rainy,193.2,20.27,00:00.0,00:00.0,yes,delayed,2,1076.81,DEL-IND-24589,18.0,15.5,12.46,-2.5,False,1076.81,15.5,5.57,53.12,0,1,0.86,6.9827,5.2689,1,0,0.4954,0.646,0.2832,-0.3393,0.4012,-0.1952,0.4863,0.6383,0.2801,0.8987,0.4114,0.9329,-0.294,0.0083,-0.1585
24590.0,shadowfax,automobile parts,ev bike,two day,central,cold,231.9,14.13,00:00.0,00:00.0,no,delivered,5,1201.89,DEL-IND-24590,48.0,10.51,22.06,-37.49,False,1201.89,10.51,5.18,85.06,1,0,0.8,7.0925,5.4506,0,0,0.9433,0.7779,0.543,-0.7667,0.2755,-0.441,0.7733,0.7197,0.4475,0.1708,0.2782,0.3553,-0.372,0.0026,-0.5221
24591.0,dhl,documents,ev bike,standard,north,cold,193.1,6.46,00:00.0,00:00.0,no,delivered,3,984.88,DEL-IND-24591,72.0,7.58,25.47,-64.42,False,984.88,7.58,5.1,152.46,1,0,0.85,6.8935,5.2684,0,0,0.4943,0.6457,0.2826,-1.3005,0.1185,-0.748,0.2753,0.5785,0.1571,-0.2566,0.1999,0.0162,-0.388,0.0015,-0.5967
24592.0,xpressbees,pharmacy,ev bike,two day,south,stormy,268.3,29.39,00:00.0,00:00.0,no,delivered,4,1429.67,DEL-IND-24592,48.0,15.01,17.87,-32.99,False,1429.67,15.01,5.33,48.64,1,1,0.76,7.2659,5.5958,0,0,1.3646,0.9019,0.7872,0.2954,0.5879,0.1699,1.2961,0.8679,0.7524,0.8272,0.3983,0.8762,-0.342,0.0048,-0.3823
